time,latitude,longitude,temperature_K
2008-01-01,38.9,-87.75,272.850830078125
2008-01-01,38.9,-87.5,272.861328125
2008-01-01,38.65,-91.5,273.217529296875
2008-01-01,38.65,-91.25,273.23779296875
2008-01-01,38.65,-91.0,273.312744140625
2008-01-01,38.65,-90.75,273.381103515625
2008-01-01,38.65,-90.5,273.34326171875
2008-01-01,38.65,-90.25,273.359375
2008-01-01,38.65,-90.0,273.399169921875
2008-01-01,38.65,-89.75,273.412353515625
2008-01-01,38.65,-89.5,273.36865234375
2008-01-01,38.65,-89.25,273.336669921875
2008-01-01,38.65,-89.0,273.290283203125
2008-01-01,38.65,-88.75,273.31591796875
2008-01-01,38.65,-88.5,273.34326171875
2008-01-01,38.65,-88.25,273.337890625
2008-01-01,38.65,-88.0,273.286376953125
2008-01-01,38.65,-87.75,273.213134765625
2008-01-01,38.65,-87.5,273.20458984375
2008-01-01,38.4,-91.5,273.49755859375
2008-01-01,38.4,-91.25,273.524658203125
2008-01-01,38.4,-91.0,273.59326171875
2008-01-01,38.4,-90.75,273.6796875
2008-01-01,38.4,-90.5,273.68505859375
2008-01-01,38.4,-90.25,273.743408203125
2008-01-01,38.4,-90.0,273.782470703125
2008-01-01,38.4,-89.75,273.760498046875
2008-01-01,38.4,-89.5,273.725341796875
2008-01-01,38.4,-89.25,273.69140625
2008-01-01,38.4,-89.0,273.658203125
2008-01-01,38.4,-88.75,273.642822265625
2008-01-01,38.4,-88.5,273.625
2008-01-01,38.4,-88.25,273.6484375
2008-01-01,38.4,-88.0,273.584228515625
2008-01-01,38.4,-87.75,273.54833984375
2008-01-01,38.4,-87.5,273.547607421875
2008-01-01,38.15,-91.5,273.630126953125
2008-01-01,38.15,-91.25,273.670654296875
2008-01-01,38.15,-91.0,273.742919921875
2008-01-01,38.15,-90.75,273.791259765625
2008-01-01,38.15,-90.5,273.869384765625
2008-01-01,38.15,-90.25,274.006103515625
2008-01-01,38.15,-90.0,274.06982421875
2008-01-01,38.15,-89.75,274.00537109375
2008-01-01,38.15,-89.5,274.021728515625
2008-01-01,38.15,-89.25,274.008544921875
2008-01-01,38.15,-89.0,274.007080078125
2008-01-01,38.15,-88.75,274.018310546875
2008-01-01,38.15,-88.5,273.933837890625
2008-01-01,38.15,-88.25,273.922607421875
2008-01-01,38.15,-88.0,273.88037109375
2008-01-01,38.15,-87.75,273.923095703125
2008-01-01,38.15,-87.5,273.924560546875
2008-01-01,37.9,-91.5,273.682373046875
2008-01-01,37.9,-91.25,273.688232421875
2008-01-01,37.9,-91.0,273.711669921875
2008-01-01,37.9,-90.75,273.707763671875
2008-01-01,37.9,-90.5,273.824951171875
2008-01-01,37.9,-90.25,274.0390625
2008-01-01,37.9,-90.0,274.19091796875
2008-01-01,37.9,-89.75,274.158203125
2008-01-01,37.9,-89.5,274.233154296875
2008-01-01,37.9,-89.25,274.279296875
2008-01-01,37.9,-89.0,274.328857421875
2008-01-01,37.9,-88.75,274.33349609375
2008-01-01,37.9,-88.5,274.271728515625
2008-01-01,37.9,-88.25,274.22265625
2008-01-01,37.9,-88.0,274.236572265625
2008-01-01,37.9,-87.75,274.260009765625
2008-01-01,37.9,-87.5,274.259033203125
2008-01-01,37.65,-91.5,273.71826171875
2008-01-01,37.65,-91.25,273.669189453125
2008-01-01,37.65,-91.0,273.662109375
2008-01-01,37.65,-90.75,273.668212890625
2008-01-01,37.65,-90.5,273.77490234375
2008-01-01,37.65,-90.25,273.96435546875
2008-01-01,37.65,-90.0,274.201171875
2008-01-01,37.65,-89.75,274.301025390625
2008-01-01,37.65,-89.5,274.385009765625
2008-01-01,37.65,-89.25,274.439697265625
2008-01-01,37.65,-89.0,274.498779296875
2008-01-01,37.65,-88.75,274.491455078125
2008-01-01,37.65,-88.5,274.485107421875
2008-01-01,37.65,-88.25,274.478515625
2008-01-01,37.65,-88.0,274.558837890625
2008-01-01,37.65,-87.75,274.537353515625
2008-01-01,37.65,-87.5,274.533447265625
2008-01-01,37.4,-91.5,273.881103515625
2008-01-01,37.4,-91.25,273.91552734375
2008-01-01,37.4,-91.0,273.96044921875
2008-01-01,37.4,-90.75,274.010498046875
2008-01-01,37.4,-90.5,274.091064453125
2008-01-01,37.4,-90.25,274.212158203125
2008-01-01,37.4,-90.0,274.397705078125
2008-01-01,37.4,-89.75,274.520263671875
2008-01-01,37.4,-89.5,274.60107421875
2008-01-01,37.4,-89.25,274.656494140625
2008-01-01,37.4,-89.0,274.705322265625
2008-01-01,37.4,-88.75,274.72021484375
2008-01-01,37.4,-88.5,274.73193359375
2008-01-01,37.4,-88.25,274.744873046875
2008-01-01,37.4,-88.0,274.797607421875
2008-01-01,37.4,-87.75,274.832275390625
2008-01-01,37.4,-87.5,274.840576171875
2008-01-01,37.15,-91.5,274.237060546875
2008-01-01,37.15,-91.25,274.39453125
2008-01-01,37.15,-91.0,274.48193359375
2008-01-01,37.15,-90.75,274.559326171875
